code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,total_clicks,active_days,activity_rows,assessments_recorded,assessments_submitted,average_score,weighted_score,is_withdrawn,is_successful,is_completed,submission_rate,at_risk,outcome_group
EEE,2014J,644246,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-108,?,269,3073.0,144.0,876.0,4.0,4.0,93.25,93.4,0,1,1,1.0,0,Successful
EEE,2014J,644480,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,-67,?,269,1859.0,114.0,465.0,4.0,4.0,74.5,73.0,0,1,1,1.0,0,Successful
EEE,2014J,644514,M,North Region,HE Qualification,?,0-35,0,60,N,Pass,-7,?,269,1520.0,76.0,391.0,4.0,4.0,82.25,82.64,0,1,1,1.0,0,Successful
EEE,2014J,644742,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-28,?,269,2183.0,123.0,615.0,4.0,4.0,84.5,83.6,0,1,1,1.0,0,Successful
EEE,2014J,644794,F,Ireland,Lower Than A Level,10-20,0-35,0,60,Y,Pass,-122,?,269,2038.0,101.0,552.0,4.0,4.0,85.25,84.68,0,1,1,1.0,0,Successful
EEE,2014J,644905,M,South East Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn,-147,59,269,599.0,22.0,142.0,1.0,1.0,56.0,8.96,1,0,0,1.0,1,Withdrawn
EEE,2014J,645045,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,90,N,Withdrawn,-52,12,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,645126,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Distinction,-81,?,269,2095.0,134.0,691.0,4.0,4.0,92.0,91.52,0,1,1,1.0,0,Successful
EEE,2014J,645151,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-115,-17,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,645170,M,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-2,?,269,1493.0,54.0,349.0,4.0,4.0,88.5,88.44,0,1,1,1.0,0,Successful
EEE,2014J,645319,M,Scotland,Lower Than A Level,50-60%,55<=,0,60,N,Pass,-77,?,269,2417.0,112.0,587.0,4.0,4.0,93.25,92.92,0,1,1,1.0,0,Successful
EEE,2014J,645451,M,London Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,-66,?,269,4815.0,142.0,1156.0,4.0,4.0,75.5,75.56,0,1,1,1.0,0,Successful
EEE,2014J,645462,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,90,N,Withdrawn,-72,47,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,645481,M,South Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-72,-46,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,645542,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-137,?,269,3543.0,132.0,665.0,4.0,4.0,88.5,87.84,0,1,1,1.0,0,Successful
EEE,2014J,645557,M,South Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn,-120,146,269,554.0,34.0,150.0,2.0,2.0,82.5,35.64,1,0,0,1.0,1,Withdrawn
EEE,2014J,645831,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-44,?,269,4293.0,170.0,1079.0,4.0,4.0,91.0,90.88,0,1,1,1.0,0,Successful
EEE,2014J,645847,M,South West Region,HE Qualification,60-70%,35-55,0,90,N,Withdrawn,-37,147,269,1220.0,71.0,315.0,3.0,3.0,90.0,64.56,1,0,0,1.0,1,Withdrawn
EEE,2014J,645867,M,Scotland,HE Qualification,70-80%,0-35,0,120,N,Withdrawn,-123,-88,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,645889,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-29,?,269,369.0,30.0,141.0,4.0,4.0,69.5,68.12,0,1,1,1.0,0,Successful
EEE,2014J,646005,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-44,?,269,3811.0,176.0,1029.0,4.0,4.0,85.0,84.76,0,1,1,1.0,0,Successful
EEE,2014J,646040,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-16,?,269,822.0,53.0,240.0,4.0,4.0,82.5,85.56,0,1,1,1.0,0,Successful
EEE,2014J,646070,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-87,?,269,1940.0,111.0,540.0,4.0,4.0,94.75,94.24000000000001,0,1,1,1.0,0,Successful
EEE,2014J,646071,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,N,Pass,-32,?,269,872.0,47.0,234.0,3.0,3.0,79.0,56.04,0,1,1,1.0,0,Successful
EEE,2014J,646097,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,-156,234,269,755.0,44.0,191.0,3.0,3.0,49.333333333333336,34.599999999999994,1,0,0,1.0,1,Withdrawn
EEE,2014J,646109,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,-141,150,269,413.0,34.0,143.0,1.0,1.0,93.0,14.88,1,0,0,1.0,1,Withdrawn
EEE,2014J,646184,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-24,?,269,2115.0,119.0,569.0,4.0,4.0,80.75,80.36,0,1,1,1.0,0,Successful
EEE,2014J,646197,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,Distinction,-112,?,269,2996.0,139.0,657.0,4.0,4.0,93.0,92.64,0,1,1,1.0,0,Successful
EEE,2014J,646218,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-148,12,269,23.0,2.0,8.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,646361,M,North Western Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-122,?,269,1877.0,129.0,613.0,4.0,4.0,91.0,90.64,0,1,1,1.0,0,Successful
EEE,2014J,646363,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Fail,-15,?,269,226.0,14.0,49.0,1.0,1.0,94.0,15.04,0,0,1,1.0,0,Unsuccessful
EEE,2014J,646459,M,London Region,HE Qualification,10-20,0-35,0,150,N,Withdrawn,-49,104,269,465.0,21.0,96.0,1.0,1.0,57.0,9.12,1,0,0,1.0,1,Withdrawn
EEE,2014J,646502,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-101,?,269,1077.0,55.0,326.0,3.0,3.0,66.66666666666667,46.76,0,1,1,1.0,0,Successful
EEE,2014J,646520,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,-59,?,269,1399.0,73.0,384.0,4.0,4.0,82.75,85.12,0,1,1,1.0,0,Successful
EEE,2014J,646547,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail,-92,?,269,1740.0,60.0,370.0,3.0,3.0,51.333333333333336,33.16,0,0,1,1.0,0,Unsuccessful
EEE,2014J,646581,M,Wales,Lower Than A Level,30-40%,0-35,0,30,N,Fail,-20,?,269,427.0,33.0,115.0,4.0,4.0,38.0,35.12,0,0,1,1.0,0,Unsuccessful
EEE,2014J,646722,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-150,12,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,646747,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,-127,-18,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,646815,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-150,?,269,914.0,49.0,244.0,4.0,4.0,78.75,77.64,0,0,1,1.0,0,Unsuccessful
EEE,2014J,646841,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-137,?,269,369.0,23.0,100.0,1.0,1.0,68.0,10.88,0,0,1,1.0,0,Unsuccessful
EEE,2014J,646903,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-29,?,269,1366.0,63.0,366.0,4.0,4.0,72.5,72.2,0,1,1,1.0,0,Successful
EEE,2014J,646998,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-122,?,269,1900.0,112.0,584.0,4.0,4.0,91.0,90.76,0,1,1,1.0,0,Successful
EEE,2014J,647043,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,-113,?,269,1121.0,64.0,251.0,4.0,4.0,69.25,67.12,0,0,1,1.0,0,Unsuccessful
EEE,2014J,647083,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,180,N,Pass,-32,?,269,1533.0,62.0,301.0,2.0,2.0,89.5,39.56,0,1,1,1.0,0,Successful
EEE,2014J,647148,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-31,?,269,567.0,47.0,157.0,4.0,4.0,77.75,78.32,0,1,1,1.0,0,Successful
EEE,2014J,647179,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,-21,?,269,300.0,14.0,80.0,2.0,2.0,78.5,33.52,0,0,1,1.0,0,Unsuccessful
EEE,2014J,647184,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-52,70,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,647217,M,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-17,12,269,199.0,12.0,52.0,1.0,1.0,89.0,14.24,1,0,0,1.0,1,Withdrawn
EEE,2014J,647358,M,Scotland,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,-144,?,269,558.0,26.0,114.0,2.0,2.0,92.5,40.4,0,0,1,1.0,0,Unsuccessful
EEE,2014J,647405,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn,-23,12,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,647432,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-25,74,269,295.0,18.0,73.0,1.0,1.0,57.0,9.12,1,0,0,1.0,1,Withdrawn
EEE,2014J,647466,F,North Region,HE Qualification,10-20,0-35,0,60,N,Pass,-23,?,269,1934.0,88.0,432.0,4.0,4.0,81.75,81.24,0,1,1,1.0,0,Successful
EEE,2014J,647518,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-18,10,269,143.0,11.0,63.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,647645,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-142,?,269,1177.0,65.0,259.0,4.0,4.0,74.5,72.52,0,1,1,1.0,0,Successful
EEE,2014J,647791,M,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,Withdrawn,-147,12,269,36.0,7.0,19.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,647865,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-99,?,269,919.0,42.0,152.0,4.0,4.0,63.25,61.0,0,1,1,1.0,0,Successful
EEE,2014J,647887,F,London Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,-155,12,269,11.0,3.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,647888,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-140,?,269,934.0,46.0,220.0,4.0,4.0,86.5,86.08,0,1,1,1.0,0,Successful
EEE,2014J,647916,M,North Region,A Level or Equivalent,?,0-35,0,60,N,Pass,-58,?,269,1193.0,118.0,427.0,4.0,4.0,74.5,71.8,0,1,1,1.0,0,Successful
EEE,2014J,647919,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-155,?,269,1778.0,139.0,586.0,4.0,4.0,84.25,82.96000000000001,0,1,1,1.0,0,Successful
EEE,2014J,647983,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-122,?,269,1104.0,60.0,360.0,4.0,4.0,69.75,67.68,0,1,1,1.0,0,Successful
EEE,2014J,647988,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-106,?,269,1182.0,82.0,361.0,4.0,4.0,85.0,84.16,0,1,1,1.0,0,Successful
EEE,2014J,648001,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction,-155,?,269,2743.0,103.0,646.0,4.0,4.0,88.5,88.08,0,1,1,1.0,0,Successful
EEE,2014J,648058,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-71,80,269,157.0,10.0,47.0,1.0,1.0,46.0,7.36,1,0,0,1.0,1,Withdrawn
EEE,2014J,648090,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-142,?,269,2640.0,132.0,544.0,4.0,4.0,87.75,87.36,0,1,1,1.0,0,Successful
EEE,2014J,648091,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-149,?,269,691.0,50.0,192.0,4.0,4.0,78.75,76.92,0,1,1,1.0,0,Successful
EEE,2014J,648136,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-155,?,269,1468.0,112.0,502.0,4.0,4.0,85.0,84.16,0,1,1,1.0,0,Successful
EEE,2014J,648250,F,London Region,HE Qualification,50-60%,0-35,0,90,N,Withdrawn,-155,2,269,15.0,2.0,5.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,648285,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-60,?,269,845.0,66.0,307.0,4.0,4.0,86.0,84.8,0,1,1,1.0,0,Successful
EEE,2014J,648354,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,-38,?,269,930.0,65.0,223.0,4.0,4.0,81.25,80.44,0,1,1,1.0,0,Successful
EEE,2014J,648369,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,-5,?,269,1523.0,113.0,428.0,4.0,4.0,91.25,91.28,0,1,1,1.0,0,Successful
EEE,2014J,648370,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-18,?,269,1506.0,102.0,386.0,4.0,4.0,86.5,86.68,0,1,1,1.0,0,Successful
EEE,2014J,648422,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-32,?,269,1426.0,70.0,357.0,4.0,4.0,77.75,75.8,0,1,1,1.0,0,Successful
EEE,2014J,648429,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-129,-15,269,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,648436,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-148,?,269,7936.0,171.0,1220.0,4.0,4.0,85.25,84.56,0,1,1,1.0,0,Successful
EEE,2014J,648440,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,-141,6,269,92.0,4.0,33.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,648469,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Distinction,-155,?,269,3165.0,163.0,1111.0,4.0,4.0,94.5,94.44,0,1,1,1.0,0,Successful
EEE,2014J,648518,F,Scotland,A Level or Equivalent,60-70%,0-35,0,180,N,Fail,-9,?,269,1078.0,48.0,288.0,2.0,2.0,84.5,38.08,0,0,1,1.0,0,Unsuccessful
EEE,2014J,648652,M,Wales,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,-23,31,269,318.0,16.0,79.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,648654,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-155,?,269,691.0,33.0,157.0,3.0,3.0,63.0,43.92,0,1,1,1.0,0,Successful
EEE,2014J,648687,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction,-20,?,269,2305.0,158.0,706.0,4.0,4.0,91.0,90.76,0,1,1,1.0,0,Successful
EEE,2014J,648787,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-127,?,269,4189.0,147.0,829.0,4.0,4.0,91.0,90.28,0,1,1,1.0,0,Successful
EEE,2014J,648834,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,-113,29,269,460.0,13.0,85.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,648843,M,North Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-155,?,269,1876.0,89.0,561.0,4.0,4.0,75.75,73.68,0,1,1,1.0,0,Successful
EEE,2014J,648852,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,-150,70,269,898.0,41.0,168.0,2.0,2.0,25.5,10.440000000000001,1,0,0,1.0,1,Withdrawn
EEE,2014J,648902,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-38,?,269,1137.0,44.0,208.0,3.0,3.0,88.66666666666667,74.48,0,1,1,1.0,0,Successful
EEE,2014J,648942,M,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-30,?,269,959.0,30.0,145.0,4.0,4.0,55.5,53.4,0,1,1,1.0,0,Successful
EEE,2014J,649001,M,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-153,118,269,183.0,25.0,73.0,1.0,1.0,26.0,4.16,1,0,0,1.0,1,Withdrawn
EEE,2014J,649069,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-95,?,269,1631.0,115.0,485.0,4.0,4.0,91.0,90.76,0,1,1,1.0,0,Successful
EEE,2014J,649171,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-95,?,269,1832.0,100.0,401.0,4.0,4.0,93.75,93.0,0,1,1,1.0,0,Successful
EEE,2014J,649200,M,North Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-113,32,269,221.0,10.0,32.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649215,M,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail,-128,?,269,1021.0,60.0,255.0,4.0,4.0,70.25,68.47999999999999,0,0,1,1.0,0,Unsuccessful
EEE,2014J,649230,F,Scotland,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn,-58,-5,269,19.0,1.0,11.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649248,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,-143,?,269,65.0,4.0,16.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649255,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,60,N,Distinction,-92,?,269,4893.0,160.0,1022.0,4.0,4.0,94.0,93.64,0,1,1,1.0,0,Successful
EEE,2014J,649310,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-107,?,269,18.0,4.0,11.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
EEE,2014J,649332,M,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,-92,12,269,12.0,2.0,7.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649339,M,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-128,?,269,5019.0,164.0,1265.0,4.0,4.0,95.5,95.2,0,1,1,1.0,0,Successful
EEE,2014J,649343,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass,-30,?,269,797.0,58.0,325.0,4.0,4.0,70.25,68.84,0,1,1,1.0,0,Successful
EEE,2014J,649506,M,Scotland,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,-60,?,269,917.0,60.0,317.0,2.0,2.0,82.0,34.88,0,0,1,1.0,0,Unsuccessful
EEE,2014J,649637,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Distinction,-109,?,269,1330.0,82.0,417.0,4.0,4.0,87.75,88.44,0,1,1,1.0,0,Successful
EEE,2014J,649667,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-133,?,269,1892.0,81.0,461.0,4.0,4.0,91.0,89.92,0,1,1,1.0,0,Successful
EEE,2014J,649701,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-129,12,269,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649713,M,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-114,?,269,2763.0,102.0,643.0,4.0,4.0,91.5,91.80000000000001,0,1,1,1.0,0,Successful
EEE,2014J,649718,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Distinction,-95,?,269,1758.0,103.0,430.0,4.0,4.0,92.0,92.84,0,1,1,1.0,0,Successful
EEE,2014J,649720,M,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,-95,31,269,170.0,7.0,32.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649738,M,East Anglian Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-115,?,269,1899.0,110.0,523.0,4.0,4.0,90.0,89.76,0,1,1,1.0,0,Successful
EEE,2014J,649755,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-88,-39,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649783,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,-31,67,269,120.0,6.0,26.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649840,M,South Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn,-150,-2,269,7.0,2.0,4.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,649843,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-150,?,269,716.0,50.0,189.0,4.0,4.0,74.5,72.28,0,1,1,1.0,0,Successful
EEE,2014J,649861,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-129,139,269,567.0,34.0,144.0,1.0,1.0,91.0,14.56,1,0,0,1.0,1,Withdrawn
EEE,2014J,649863,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-23,12,269,234.0,11.0,50.0,1.0,1.0,96.0,15.36,1,0,0,1.0,1,Withdrawn
EEE,2014J,649935,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-150,?,269,534.0,34.0,157.0,2.0,2.0,72.0,28.68,0,0,1,1.0,0,Unsuccessful
EEE,2014J,649943,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,-120,?,269,1369.0,83.0,333.0,4.0,4.0,75.0,76.2,0,1,1,1.0,0,Successful
EEE,2014J,650027,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,-137,?,269,1899.0,111.0,558.0,4.0,4.0,87.5,86.96000000000001,0,1,1,1.0,0,Successful
EEE,2014J,650105,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-106,?,269,297.0,22.0,64.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,Unsuccessful
EEE,2014J,650137,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-150,-1,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,650145,M,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-38,?,269,1452.0,61.0,411.0,4.0,4.0,81.5,80.36,0,0,1,1.0,0,Unsuccessful
EEE,2014J,650164,M,Scotland,HE Qualification,90-100%,0-35,0,30,N,Pass,-15,?,269,1476.0,52.0,312.0,4.0,4.0,91.75,90.88,0,1,1,1.0,0,Successful
EEE,2014J,650192,M,North Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn,-150,12,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,650223,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-25,-9,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,650330,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-149,?,269,4697.0,148.0,1029.0,4.0,4.0,88.75,87.76,0,1,1,1.0,0,Successful
EEE,2014J,650334,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-129,12,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,650341,F,London Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,-29,?,269,927.0,43.0,220.0,4.0,4.0,60.75,59.88,0,1,1,1.0,0,Successful
EEE,2014J,650384,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn,-149,-120,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,Withdrawn
EEE,2014J,650471,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-24,?,269,2838.0,122.0,671.0,4.0,4.0,91.0,90.4,0,1,1,1.0,0,Successful
EEE,2014J,650504,M,Scotland,A Level or Equivalent,70-80%,0-35,0,40,N,Distinction,-147,?,269,1604.0,49.0,316.0,4.0,4.0,86.0,85.16,0,1,1,1.0,0,Successful
EEE,2014J,650533,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,30,N,Pass,-129,?,269,1600.0,83.0,351.0,4.0,4.0,77.5,75.64,0,1,1,1.0,0,Successful
EEE,2014J,650575,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,-88,?,269,1805.0,116.0,658.0,4.0,4.0,91.0,91.0,0,0,1,1.0,0,Unsuccessful
EEE,2014J,650578,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-144,12,269,102.0,13.0,54.0,1.0,1.0,59.0,9.44,1,0,0,1.0,1,Withdrawn
EEE,2014J,650592,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-53,?,269,1912.0,89.0,492.0,4.0,4.0,87.25,86.44,0,1,1,1.0,0,Successful
EEE,2014J,650666,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,Y,Distinction,-148,?,269,3201.0,154.0,961.0,4.0,4.0,90.75,90.36,0,1,1,1.0,0,Successful
EEE,2014J,650734,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-136,?,269,835.0,45.0,212.0,4.0,4.0,88.25,86.96,0,1,1,1.0,0,Successful
EEE,2014J,650752,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail,-135,?,269,311.0,25.0,87.0,3.0,3.0,79.66666666666667,56.480000000000004,0,0,1,1.0,0,Unsuccessful
EEE,2014J,650770,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-135,?,269,1249.0,64.0,307.0,4.0,4.0,85.5,85.08,0,1,1,1.0,0,Successful
